Date,Nifty 50 Open,Nifty 50 High,Nifty 50 Low,Nifty 50 Close,Nifty 50 Shares Traded,Nifty 50 Turnover (Rs. Cr),Nifty 50 P/E,Nifty 50 P/B,Nifty 50 Div Ratio,Bond Price,Bond Open,Bond High,Bond Low,Bond Change %,GOLD Traded,GOLD  Value (Lacs),OIL Traded ,Oil Value (Lacs),INR-USD Conversion
4-Nov-16,8755,8755.3,8638.65,8673.85,349794613,15527.9,23.57,3.21,1.35,6.842,6.82,6.842,6.82,0.0031,12722,388279.55,224264,665437.17,66.725
7-Nov-16,8778.5,8780.55,8721.75,8738,269370669,11399.49,23.55,3.23,1.34,6.835,6.835,6.835,6.835,-0.001,13386,404097.91,158651,473552.36,66.7136
8-Nov-16,8779.85,8798.5,8718.8,8782.9,293590965,11273.77,23.43,3.25,1.34,6.799,6.831,6.831,6.799,-0.0053,20135,604899.94,180075,539792.07,66.3326
9-Nov-16,8288.9,8699.9,8194.25,8660.15,516583966,20859.44,23.28,3.21,1.36,6.668,6.677,6.677,6.668,-0.0193,31140,952990,217169,648179.79,66.4899
10-Nov-16,8789.45,8843.7,8747.45,8763.55,460201755,17439.96,23.48,3.24,1.34,6.659,6.637,6.659,6.637,-0.0013,15837,475080.73,158438,477359.68,66.8823
11-Nov-16,8688.1,8691.85,8502.2,8518.45,430215243,16955.56,22.76,3.15,1.38,6.726,6.685,6.726,6.685,0.0101,18109,537178.85,114993,341786.3,67.3514
15-Nov-16,8508.35,8510.95,8281.05,8296.05,535037224,22804.04,21.98,3.09,1.42,6.534,6.64,6.64,6.534,-0.0285,11739,344114.69,148343,450698.06,67.726
16-Nov-16,8397.45,8405.3,8283.2,8309,418717257,18070.35,22.24,3.1,1.41,6.446,6.429,6.446,6.429,-0.0135,7819,229673.99,188888,587858.14,68.0314
17-Nov-16,8305.5,8353.25,8260.8,8281.95,305651417,11843.35,22.11,3.09,1.42,6.419,6.434,6.434,6.419,-0.0042,8421,246645.48,163126,509523.08,67.954
18-Nov-16,8300.3,8332.5,8250.3,8283.3,279679962,10963.93,22.06,3.09,1.42,6.428,6.427,6.428,6.427,0.0014,10458,302333.3,197754,612791.64,68.1251
21-Nov-16,8312.65,8312.65,8112.1,8124.6,342209038,12193.38,21.72,3.03,1.45,6.304,6.37,6.37,6.304,-0.0193,6499,188980.2,148945,484425.44,68.1687
22-Nov-16,8185.6,8225.55,8132.8,8208.35,334488445,12027.57,21.94,3.06,1.43,6.309,6.321,6.321,6.309,0.0008,5894,171883.24,225448,745865.34,68.3205
23-Nov-16,8260.3,8265.9,8183.6,8253.65,297828757,11605.13,22.06,3.08,1.42,6.28,6.282,6.282,6.28,-0.0046,11784,341195.64,194622,643416.43,68.606
24-Nov-16,8231.45,8249.25,8174.3,8194.6,424510115,16248.26,21.82,3.06,1.43,6.187,6.264,6.264,6.187,-0.0148,6783,194722.16,76711,254016.6,68.7115
25-Nov-16,8237.1,8351.45,8205.6,8344.05,288946776,11879.8,22.09,3.12,1.4,6.233,6.185,6.233,6.185,0.0074,11635,332014.3,129037,418273.62,68.565
28-Nov-16,8314.5,8383.8,8299.75,8365.1,298282446,11597,22.15,3.13,1.4,6.326,6.321,6.326,6.321,0.0149,8280,238043.74,208707,668984.92,68.632
29-Nov-16,8372,8435.9,8367.05,8379.55,292510517,11492.24,22.04,3.14,1.4,6.32,6.324,6.324,6.32,-0.0009,9842,281853.47,188999,597662.54,68.6247
30-Nov-16,8409.75,8475.75,8379.05,8466.4,415806462,22080.9,22.23,3.17,1.38,6.246,6.242,6.246,6.242,-0.0117,13746,391294.61,366299,1206293.97,68.5394
1-Dec-16,8486.6,8491.9,8418.3,8425.9,249388676,10347.14,22.14,3.15,1.39,6.215,6.219,6.219,6.215,-0.005,8188,229755.61,187902,648701.46,68.3586
2-Dec-16,8382.85,8390.3,8298.8,8316.35,274435719,10689.5,21.85,3.11,1.41,6.241,6.233,6.241,6.233,0.0042,7394,207675.41,133837,465887.74,68.1355
5-Dec-16,8319.6,8378.25,8293.65,8365,208064098,8580.97,21.95,3.13,1.4,6.217,6.209,6.217,6.209,-0.0038,8734,244269.23,106883,378725.09,68.024
6-Dec-16,8391,8416.7,8370.35,8380.9,189234998,7517.15,22.16,3.14,1.4,6.202,6.206,6.206,6.202,-0.0024,5926,165522.89,113196,392415.65,67.8707
7-Dec-16,8408.3,8426.25,8315.6,8344.3,254616943,10224.46,21.9,3.12,1.4,6.406,6.183,6.406,6.183,0.0329,6982,194874.38,138354,473987,67.5434
8-Dec-16,8397.4,8501.1,8395.75,8493.4,239645412,10051.85,22.46,3.18,1.38,6.399,6.43,6.43,6.399,-0.0011,6085,169359.84,123044,417356.5,67.4169
9-Dec-16,8517.35,8517.7,8485.1,8501.7,243927162,9248.97,22.48,3.18,1.38,6.441,6.423,6.441,6.423,0.0066,7105,196649.49,89179,309462.49,67.485
12-Dec-16,8475.1,8475.1,8389.65,8406.35,191590812,7123.91,22.06,3.15,1.39,#N/A,#N/A,#N/A,#N/A,#N/A,4682,128963.13,75031,270964.36,67.433
13-Dec-16,8427.85,8450.35,8387.4,8443.7,270931094,11599.61,22.16,3.16,1.39,6.423,6.449,6.449,6.423,-0.0028,5521,152127.14,101375,362563.15,67.4224
14-Dec-16,8453.4,8453.4,8384.7,8397.3,233074218,9737.38,22.04,3.14,1.4,6.408,6.417,6.417,6.408,-0.0023,5202,143642.76,115709,408893.48,67.5506
15-Dec-16,8341.15,8444.85,8335.15,8370.25,260443173,10922.62,21.97,3.13,1.4,6.536,6.451,6.536,6.451,0.02,10965,297097.84,118386,408675.92,67.7681
16-Dec-16,8394.15,8394.7,8341.35,8355.75,281486636,12209.59,21.95,3.13,1.4,6.506,6.459,6.506,6.459,-0.0046,8719,236422.07,122040,425132.93,67.697
19-Dec-16,8346.6,8349.05,8307.4,8316.55,174184782,7207.62,21.86,3.11,1.41,6.51,6.496,6.51,6.496,0.0006,4963,135104.65,110386,391826.47,67.8515
20-Dec-16,8322.05,8335.45,8266.3,8286.4,194617175,8158.12,21.78,3.1,1.41,6.48,6.481,6.481,6.48,-0.0046,7429,201331.34,93301,339615.23,67.9044
21-Dec-16,8311.4,8316.85,8259.05,8267.55,196345237,8381.31,21.72,3.09,1.42,6.463,6.47,6.47,6.463,-0.0026,7503,203272.14,101450,368053.67,67.8234
22-Dec-16,8251,8251.6,8162,8173.55,200617132,8293.77,21.69,3.06,1.43,6.516,6.477,6.516,6.477,0.0082,7136,192371.14,94911,340684.81,67.8633
23-Dec-16,8169.05,8217.45,8131.2,8173.25,212717351,9367.92,21.86,3.06,1.43,6.544,6.515,6.544,6.515,0.0043,4358,117493.71,82313,295066,67.8409
26-Dec-16,8152.7,8157.15,8069.85,8083.05,195614772,7986.55,21.77,3.02,1.45,6.574,6.571,6.574,6.571,0.0046,1742,46981.58,15848,57246.23,67.7673
27-Dec-16,8090.35,8226.05,8072.6,8214.45,214088445,7863.02,22.13,3.07,1.43,6.591,6.569,6.591,6.569,0.0026,7479,203554.09,72743,265347.99,67.9822
28-Dec-16,8232.55,8290.15,8215.55,8222,211588067,8490.99,22.15,3.08,1.43,6.585,6.585,6.585,6.585,-0.0009,5247,143122.75,91638,338486.27,68.2183
29-Dec-16,8218.55,8304.75,8209.65,8296.8,314316229,11353.28,22.35,3.1,1.41,6.523,6.556,6.556,6.523,-0.0094,7387,202727.86,90504,332498.5,68.0048
30-Dec-16,8315.55,8394.4,8311.2,8382.5,205477330,7968.23,22.4,3.13,1.4,6.516,6.505,6.516,6.505,-0.0011,6489,178719.72,58381,213667.29,67.9106
2-Jan-17,8409.6,8411.05,8337.2,8389.25,208398549,7677.37,22.55,3.13,1.4,6.406,6.454,6.454,6.406,-0.0169,2650,72936.83,12094,44475.07,68.1462
3-Jan-17,8407.3,8437.4,8365.3,8411.2,215814370,8616.75,22.61,3.14,1.4,6.445,6.344,6.445,6.344,0.0061,11173,308467.46,149491,552814.61,68.2869
4-Jan-17,8424.45,8440.5,8397.95,8407.9,243249400,9642.15,22.46,3.14,1.4,6.365,6.4,6.4,6.365,-0.0124,7475,207227.11,117285,421542.3,67.865
5-Jan-17,8445.55,8509.45,8443.6,8501.65,260376889,10957.16,22.72,3.18,1.39,6.386,6.359,6.386,6.359,0.0033,9896,275921.2,133924,486324.45,67.7683
6-Jan-17,8512.8,8538.85,8460.8,8472.7,248977741,10501.82,22.64,3.17,1.39,6.387,6.385,6.387,6.385,0.0002,8594,239651.7,126830,465960.76,68.1837
9-Jan-17,8490.8,8494,8460.8,8466.8,170197756,7491.22,22.62,3.16,1.39,6.397,6.397,6.397,6.397,0.0016,6977,194956.58,114899,415798.47,68.0777
10-Jan-17,8494.3,8531.45,8493.75,8526.2,229813230,9721.49,22.93,3.19,1.38,6.398,6.382,6.398,6.382,0.0002,8681,244082.44,131966,467998.24,68.322
11-Jan-17,8565.25,8631.25,8558.95,8623.15,328048284,12773.08,23,3.22,1.37,6.394,6.387,6.394,6.387,-0.0006,10929,308353,169611,599366.79,68.1768
12-Jan-17,8634.65,8658.9,8622,8651,361979696,10456.84,23.07,3.23,1.36,6.372,6.377,6.377,6.372,-0.0034,10254,291484.38,128002,461049.7,68.0979
13-Jan-17,8698.9,8701.9,8616.75,8646.7,294726096,11585.05,23.06,3.23,1.36,6.417,6.395,6.417,6.395,0.0071,8561,242633.05,110451,397422.81,68.1099
16-Jan-17,8640.65,8677.35,8623.05,8666.45,233019011,8549.44,23.11,3.24,1.36,6.439,6.439,6.439,6.439,0.0034,5734,163644.02,73048,261014.13,68.0843
17-Jan-17,8672.6,8696.1,8633.1,8653.1,244556382,9849.32,23.01,3.23,1.36,6.422,6.419,6.422,6.419,-0.0026,10196,292629.91,129389,465893.84,67.938
18-Jan-17,8661.2,8718.75,8656.4,8678.3,269333472,10667.37,23.02,3.24,1.36,6.454,6.429,6.454,6.429,0.005,7496,215531.89,152885,541264.42,68.302
19-Jan-17,8680,8707.75,8665.85,8697.95,261492545,10283.15,23.07,3.25,1.35,6.476,6.478,6.478,6.476,0.0034,9594,274038.1,137512,485333,68.0844
20-Jan-17,8668.85,8689.05,8595.45,8602.9,298725553,11837.89,22.96,3.21,1.37,6.466,6.473,6.473,6.466,-0.0015,8522,243854.43,113468,410763.47,68.0656
23-Jan-17,8585.55,8660.5,8583.15,8651.6,281931388,11412.77,23.06,3.23,1.36,6.452,6.437,6.452,6.437,-0.0022,9842,283338.47,102108,368266.98,68.0868
24-Jan-17,8670.3,8745,8661.95,8739.45,267493315,11105.48,23.24,3.27,1.35,6.435,6.439,6.439,6.435,-0.0026,6919,198887.12,105890,384716.35,68.1827
25-Jan-17,8764.05,8878.4,8758.15,8867.95,492960503,19254.33,23.58,3.31,1.33,6.427,6.427,6.427,6.427,-0.0012,10189,290364.75,127667,461917.95,67.9812
27-Jan-17,8876.75,8943.45,8872.95,8908.9,428070715,15405.64,23.62,3.33,1.32,6.402,6.449,6.449,6.402,-0.0039,11118,313486.15,125111,455958.88,68.1047
30-Jan-17,8903.05,8935.1,8883.65,8910,406626241,12579.56,23.63,3.33,1.32,6.405,6.396,6.405,6.396,0.0005,14494,411762.92,118892,428621.97,67.8287
31-Jan-17,8910.5,8912.7,8816.4,8825,666893953,19005.14,23.46,3.3,1.33,6.409,6.406,6.409,6.406,0.0006,17842,512110.13,112164,402588.54,67.5299
1-Feb-17,8837.3,8995,8803.75,8988.45,481080241,17619.52,23.9,3.36,1.31,6.431,6.398,6.431,6.398,0.0034,16674,480284.4,131814,473750.67,67.4255
2-Feb-17,8998,9037.7,8962.1,9013.9,429021287,15496.49,23.69,3.37,1.31,6.402,6.408,6.408,6.402,-0.0045,11684,338116.73,141682,514445.04,67.2821
3-Feb-17,9019.05,9034.7,8990.9,9021.35,311910874,11883.82,23.58,3.37,1.31,6.41,6.408,6.41,6.408,0.0012,9205,265541.12,116794,422924.94,67.1708
6-Feb-17,9068.85,9099.6,9055.1,9089.65,307213592,12251.82,23.74,3.4,1.3,6.413,6.405,6.413,6.405,0.0005,10099,293602.37,107906,389614.71,67.2065
7-Feb-17,9097.55,9099.75,9025.9,9056.75,380597280,13190.6,23.61,3.38,1.3,6.431,6.413,6.431,6.413,0.0028,10388,304147.38,115275,408329.97,67.3848
8-Feb-17,9068.15,9086.1,9005.6,9065,353860325,12952.15,23.61,3.39,1.3,6.751,6.429,6.751,6.429,0.0498,9925,291163.47,155836,544484.98,67.0009
9-Feb-17,9088,9115.2,9015,9073.55,292629426,12092.71,23.64,3.39,1.3,6.857,6.806,6.857,6.806,0.0157,13239,387079.78,111639,395021.46,66.729
10-Feb-17,9106.9,9111.9,9060.1,9082.95,338588385,13197.59,23.63,3.39,1.3,6.805,6.779,6.805,6.779,-0.0076,9665,280619.61,113296,406580.01,66.8033
13-Feb-17,9110.45,9116.6,9038.3,9093,308003702,11290.37,23.47,3.4,1.3,6.828,6.801,6.828,6.801,0.0034,7342,213444.01,105933,378846.26,66.9227
14-Feb-17,9109.3,9109.35,9051.65,9067.4,303232569,11642.85,23.34,3.39,1.3,6.874,6.87,6.874,6.87,0.0067,10615,308633.09,109465,390544.16,66.7865
15-Feb-17,9054.75,9080.55,8975.5,8990.2,335882131,13542.32,23.11,3.36,1.31,6.862,6.867,6.867,6.862,-0.0017,11200,324996.45,121565,431806.75,66.8462
16-Feb-17,9004.65,9065.65,8979.95,9062.1,318663329,13524.65,23.38,3.39,1.3,6.845,6.861,6.861,6.845,-0.0025,11183,327794.99,120138,428761.95,67.164
17-Feb-17,9162.05,9173.95,9087.7,9110.2,405813345,26693.99,23.42,3.4,1.29,6.851,6.855,6.855,6.851,0.0009,9306,273410.56,94305,337288.67,67.0579
20-Feb-17,9109.8,9174.2,9098.15,9169.4,258222965,10446.57,23.55,3.43,1.28,6.903,6.849,6.903,6.849,0.0076,6133,179399.36,59248,214910.47,66.9695
21-Feb-17,9182.3,9220.05,9162.35,9207.25,264827696,11628.11,23.65,3.44,1.28,#N/A,#N/A,#N/A,#N/A,#N/A,11714,341944.63,111885,409832.41,66.9712
22-Feb-17,9231.1,9252.05,9192.35,9213.9,358914046,16619.32,23.61,3.44,1.28,6.942,6.926,6.942,6.926,0.0056,9216,269603.86,109801,397685.73,66.924
23-Feb-17,9241.25,9262.9,9207.1,9219.25,546609026,22128.03,23.63,3.44,1.28,6.915,6.927,6.927,6.915,-0.0039,10572,310313.56,117465,427733.26,66.6964
27-Feb-17,9222.75,9234.2,9172.85,9180.85,284260996,13605.09,23.49,3.43,1.29,6.881,6.886,6.886,6.881,-0.0049,8352,247558.31,94092,341986.96,66.6822
28-Feb-17,9186.1,9202.15,9156.15,9170.95,400884823,17067.09,23.43,3.43,1.29,6.871,6.902,6.902,6.871,-0.0015,9021,266709.99,111975,402268.51,66.7138
1-Mar-17,9197.65,9248.15,9191.65,9229.75,327659069,13145.76,23.58,3.45,1.28,6.931,6.925,6.931,6.925,0.0087,10181,299096.67,137026,496426.81,66.9031
2-Mar-17,9270,9278.05,9148.05,9167.65,357501716,14167.05,23.36,3.42,1.29,6.842,6.837,6.842,6.837,-0.0128,10833,317331.29,135412,482094.48,66.8344
3-Mar-17,9150.55,9174.45,9123.55,9165.05,307300800,13993.87,23.35,3.42,1.29,6.779,6.791,6.791,6.779,-0.0092,10301,299400.43,102067,361494.11,66.7238
6-Mar-17,9185.95,9235.1,9185.45,9230.25,256610599,11301.03,23.52,3.45,1.28,6.867,6.842,6.867,6.842,0.013,8811,256121.87,110346,391903.79,66.665
7-Mar-17,9245.55,9245.6,9201.7,9214.55,267280823,10808.07,23.48,3.44,1.29,6.834,6.857,6.857,6.834,-0.0048,9868,284672,104473,372335.73,66.6135
8-Mar-17,9220.15,9225.25,9151.6,9190.05,282745643,12770.82,23.42,3.43,1.29,6.861,6.842,6.861,6.842,0.004,9631,276153.53,174000,608357.29,66.7858
9-Mar-17,9181.8,9212.2,9167.5,9190.15,249820988,11050,23.42,3.43,1.29,6.861,6.854,6.861,6.854,0,10529,300088.01,243217,807163.9,66.6939
10-Mar-17,9216.8,9238.65,9164.2,9193.6,227213489,9438.71,23.42,3.43,1.29,6.903,6.881,6.903,6.881,0.0061,9971,282539.87,173718,571760.7,66.458
14-Mar-17,9350.75,9378.65,9315.45,9348.75,380171078,17710.63,23.82,3.49,1.27,6.905,6.9,6.905,6.9,0.0003,8389,236229.96,180321,569890.86,65.7747
15-Mar-17,9351.65,9376.55,9341.75,9356.85,332097056,12622.84,23.84,3.49,1.27,6.829,6.868,6.868,6.829,-0.011,8843,247367.99,157885,503694.87,65.6184
16-Mar-17,9403.05,9441.95,9401.85,9437.9,341051606,12899.74,24.05,3.52,1.26,6.843,6.788,6.843,6.788,0.0021,11957,340034.13,138682,445156.08,65.4126
17-Mar-17,9488.75,9498.9,9427.15,9442.65,410729698,16994.58,24.06,3.53,1.26,6.859,6.866,6.866,6.859,0.0023,6680,190325.47,117685,377140.61,65.4798
20-Mar-17,9452.55,9452.9,9401.1,9414.45,427946072,11909.77,23.99,3.52,1.26,6.894,6.859,6.894,6.859,0.0051,7074,201899.02,161676,513497.47,65.3267
21-Mar-17,9420.65,9429.3,9362,9401.1,356562332,14541.86,23.95,3.51,1.26,6.886,6.873,6.886,6.873,-0.0012,12576,359440.51,149062,477783.7,65.5047
22-Mar-17,9325.45,9343.85,9292.55,9308.3,358224195,14006.7,23.72,3.48,1.28,6.814,6.856,6.856,6.814,-0.0105,10692,308650.66,179570,563941.53,65.3802
23-Mar-17,9333.75,9384.4,9333.75,9371.9,314092583,12621,23.88,3.5,1.27,6.827,6.818,6.827,6.818,0.0019,10676,308059.66,132814,419408.52,65.4538
24-Mar-17,9389.3,9417.5,9377.55,9391.1,323347808,12001.88,23.93,3.51,1.27,6.831,6.837,6.837,6.831,0.0006,7095,204185.9,96989,304945.43,65.3791
27-Mar-17,9379.5,9380.65,9312.25,9330.65,314788299,11767.1,23.77,3.48,1.27,6.711,6.737,6.737,6.711,-0.0176,7163,206871.41,137172,426101.18,65.0562
28-Mar-17,9365.8,9400.6,9364.6,9390.45,285124057,11167.99,23.93,3.51,1.27,#N/A,#N/A,#N/A,#N/A,#N/A,8228,237278.23,126796,399949.94,65.0614
29-Mar-17,9417.45,9437.45,9394.6,9428.55,364308094,14439.21,24.02,3.52,1.26,6.749,6.711,6.749,6.711,0.0057,8632,247709.84,140845,448493.51,64.7834
30-Mar-17,9429.1,9470.55,9423.8,9460.7,530006069,21753.92,24.1,3.53,1.26,6.688,6.714,6.714,6.688,-0.009,9174,263028.48,131811,427888.82,64.8032
31-Mar-17,9451,9483.25,9444.55,9467.1,324863317,14230.8,23.81,3.5,1.27,6.694,6.682,6.694,6.682,0.0009,10392,297026.42,124465,406746,64.786
3-Apr-17,9509.4,9535,9484.1,9528.6,238938888,10978.35,23.96,3.52,1.26,6.654,6.61,6.654,6.61,-0.006,7642,219922.37,113532,373340.92,64.8892
5-Apr-17,9557.2,9575.4,9510.85,9567.95,323687866,14906.53,24.06,3.53,1.25,6.654,6.656,6.656,6.654,0,8188,236409.22,153776,514618.62,65.0304
6-Apr-17,9549.15,9576.4,9523.95,9570.15,334473043,13542.31,24.07,3.53,1.25,6.768,6.696,6.768,6.696,0.0171,8286,238764.15,116649,388832.98,64.6233
7-Apr-17,9534.1,9570.95,9502.65,9514.45,337052642,13647.43,23.93,3.51,1.26,6.821,6.824,6.824,6.821,0.0078,12355,356553.81,165263,555844.04,64.4592
10-Apr-17,9542.05,9546.65,9497.4,9510.6,249724001,11357.84,23.92,3.51,1.26,6.865,6.868,6.868,6.865,0.0065,8149,233959.9,123705,421512.2,64.5849
11-Apr-17,9511.45,9573.7,9501.25,9567.25,394230893,13835.87,24.06,3.53,1.25,6.808,6.853,6.853,6.808,-0.0083,12468,361253.75,120211,412130.51,64.6596
12-Apr-17,9573.7,9583.35,9487.7,9540.7,318648651,12719.13,23.99,3.52,1.26,6.782,6.821,6.821,6.782,-0.0038,9255,270594.11,111932,387157.54,64.5534
13-Apr-17,9540.45,9540.5,9485.7,9492.45,272276116,11797.37,23.87,3.51,1.26,6.82,6.762,6.82,6.762,0.0056,9400,275920.34,87532,299746.86,64.4797
17-Apr-17,9489.45,9505.15,9462.2,9478.9,282107934,9786.44,23.84,3.5,1.27,6.847,6.85,6.85,6.847,0.004,9221,271376.41,92187,314318.36,64.425
18-Apr-17,9502.4,9558.5,9422.6,9432.8,328298726,12194.64,23.72,3.48,1.27,6.862,6.847,6.862,6.847,0.0022,12131,356372.05,134691,457010.18,64.6033
19-Apr-17,9438.25,9454.3,9408.4,9440.7,311723478,12217.2,23.74,3.49,1.27,6.854,6.856,6.856,6.854,-0.0012,9245,271017.87,177090,597372.77,64.6573
20-Apr-17,9451.65,9486.45,9446.15,9474.8,281372309,11899.95,23.83,3.5,1.27,6.878,6.86,6.878,6.86,0.0035,8681,254007.32,136542,451856.22,64.691
21-Apr-17,9519.45,9524.55,9431.7,9463.6,316515725,11996.61,23.8,3.49,1.27,6.923,6.942,6.942,6.923,0.0065,8263,242346.76,149969,488265.27,64.6251
24-Apr-17,9479.9,9568.35,9476.3,9562.1,291774871,12570.61,24.08,3.53,1.25,6.943,6.942,6.943,6.942,0.0029,11188,325304.04,131693,422980.84,64.4391
25-Apr-17,9617.2,9665.7,9596.9,9662.95,329638850,14590.2,24.33,3.57,1.24,6.936,6.926,6.936,6.926,-0.001,10541,304777.9,140808,447331.22,64.3896
26-Apr-17,9694.4,9718.35,9641.9,9699,328838451,14469.51,24.42,3.58,1.24,6.953,6.951,6.953,6.951,0.0025,9341,268340.53,162903,519582.12,64.0429
27-Apr-17,9707.6,9711.65,9665.25,9683,338051072,16995.47,24.38,3.58,1.24,6.945,6.952,6.952,6.945,-0.0012,7846,225751.1,156688,492356.66,64.1
28-Apr-17,9683.05,9685.05,9635.3,9652.45,286378694,12057.99,24.3,3.57,1.24,6.964,6.936,6.964,6.936,0.0027,6604,190528.57,139247,443012.51,64.2532
2-May-17,9687.9,9704.35,9618.05,9668.95,278055711,12448.11,24.34,3.57,1.24,6.992,6.987,6.992,6.987,0.004,7412,211989.57,148395,464950.34,64.1043
3-May-17,9702.6,9704.25,9652.1,9666.4,266723017,11116.7,24.34,3.57,1.24,6.955,6.958,6.958,6.955,-0.0053,8787,250624.76,166946,513316.02,64.2484
4-May-17,9712.55,9717.95,9675.05,9712.4,393340527,15281.81,24.45,3.59,1.23,6.971,6.967,6.971,6.967,0.0023,11337,319239.04,206826,621450.83,64.2184
5-May-17,9724.8,9726.7,9608,9625.35,383740415,13965.89,24.23,3.56,1.24,6.943,6.938,6.943,6.938,-0.004,10098,284391.83,300789,883443.5,64.318
8-May-17,9653.15,9679.9,9638.3,9657.1,303906708,11146.98,24.31,3.57,1.24,6.93,6.93,6.93,6.93,-0.0019,7971,224209.92,187704,559817.56,64.4208
9-May-17,9680.6,9688.95,9650.25,9672.05,263352932,11353.24,24.35,3.57,1.24,6.943,6.944,6.944,6.943,0.0019,11050,310237.82,163980,490933.32,64.6865
10-May-17,9698.65,9778.9,9695.6,9771.05,287935352,12215.14,24.6,3.61,1.23,#N/A,#N/A,#N/A,#N/A,#N/A,7570,212479.14,163355,495512.2,64.587
11-May-17,9812.2,9814.75,9776.25,9786.7,317641209,13613.41,24.64,3.62,1.22,6.943,6.93,6.943,6.93,0,9146,256089.38,138385,427774.69,64.4117
12-May-17,9799.25,9799.9,9726.55,9760.65,298251422,14347.96,24.57,3.61,1.23,6.91,6.936,6.936,6.91,-0.0048,8068,226304.23,105418,323880.37,64.1581
15-May-17,9795.35,9816.1,9784.35,9812.65,296195828,12228.3,24.7,3.63,1.22,6.808,6.847,6.847,6.808,-0.0148,10225,287000.1,138674,437109.79,64.0499
16-May-17,9831.05,9874.25,9821,9870.2,350960226,13757.79,24.86,3.65,1.21,6.839,6.837,6.839,6.837,0.0046,8046,226058.2,130564,410328.59,64.0084
17-May-17,9874.15,9882.75,9840.3,9873.45,367170583,14962.71,25.78,3.65,1.21,6.844,6.841,6.844,6.841,0.0007,12922,367143.52,190503,598458.9,64.2917
18-May-17,9799.05,9833.6,9743.85,9757,329122790,14450.3,25.47,3.61,1.23,6.843,6.852,6.852,6.843,-0.0001,18341,528472.1,174020,551762.22,64.8854
19-May-17,9801,9835.35,9699.3,9746.55,391058675,16032.3,25.44,3.6,1.23,6.859,6.862,6.862,6.859,0.0023,10076,288775.07,141821,461745.47,64.5606
22-May-17,9802.95,9823.6,9732,9742.45,304592660,12775.08,24.98,3.6,1.23,6.773,6.813,6.813,6.773,-0.0125,8475,243262.36,103989,344273.54,64.472
23-May-17,9750.7,9751.75,9649.55,9676.5,374880490,15726.58,24.81,3.58,1.24,6.793,6.768,6.793,6.768,0.003,10835,312804.44,110398,366307.48,64.8967
24-May-17,9700.7,9714.7,9609.8,9631.2,343810339,14386.41,24.69,3.56,1.24,6.802,6.796,6.802,6.796,0.0013,8371,240272.22,137765,460825.9,64.7706
25-May-17,9657.9,9787.05,9646,9776.15,510151168,22414.92,24.86,3.61,1.23,6.79,6.786,6.79,6.786,-0.0018,8345,239591.9,269551,880712.66,64.5656
26-May-17,9777.5,9891.55,9765,9884.25,402331046,15582.52,24.96,3.64,1.21,6.79,6.788,6.79,6.788,0,9479,273294.09,185361,587786.39,64.5637
29-May-17,9856.75,9917.8,9827.55,9877.8,373191869,15834.05,24.93,3.64,1.21,6.668,6.661,6.668,6.661,-0.018,5499,158905.16,86092,278084.92,64.5342
30-May-17,9860.4,9915.6,9842.95,9906.1,433807097,14556.2,25,3.65,1.21,6.664,6.667,6.667,6.664,-0.0006,11347,327747.08,131880,422542.1,64.6359
31-May-17,9922.95,9938.2,9897.6,9909.6,692949071,26831.89,25.01,3.64,1.2,6.664,6.666,6.666,6.664,0,10733,309531.8,177150,556115.02,64.4976
1-Jun-17,9895.9,9925.45,9879.35,9909.1,309788764,12900.47,24.99,3.64,1.2,6.626,6.648,6.648,6.626,-0.0057,8268,239099.58,189016,594617.73,64.3763
2-Jun-17,9951.2,9967.65,9930.55,9951,280495627,11739.24,25.09,3.65,1.2,6.627,6.623,6.627,6.623,0.0002,8911,258123.22,227465,696683.78,64.2428
5-Jun-17,9959.3,9996.15,9943.85,9981.7,239225076,11302.76,25.14,3.67,1.2,6.646,6.639,6.646,6.639,0.0029,6988,204261.19,172694,529421.49,64.36
6-Jun-17,10008.4,10013.05,9929.95,9937.3,253226390,11725.73,25,3.65,1.2,6.639,6.644,6.644,6.639,-0.0011,10913,321592.09,183268,561113.77,64.4366
7-Jun-17,9966.05,9984.5,9934.95,9969.9,276743825,12531.9,25.12,3.66,1.2,6.566,6.629,6.629,6.566,-0.011,9589,282657.03,199716,605232.99,64.4464
8-Jun-17,9990.9,9998.8,9952.6,9960.3,286885347,12531.94,25.09,3.66,1.2,6.532,6.507,6.532,6.507,-0.0052,11625,339773.57,176339,519859.48,64.2793
9-Jun-17,9954.55,9992.15,9919.8,9984.45,289441820,12086.18,25.06,3.67,1.19,6.503,6.525,6.525,6.503,-0.0044,9287,269421.76,139542,411277.04,64.4201
12-Jun-17,9965.8,9966.25,9915.25,9936.4,248772198,10693.73,24.9,3.65,1.2,6.516,6.52,6.52,6.516,0.002,9006,261072.24,140526,419652.16,64.4814
13-Jun-17,9939.5,9977.5,9917.4,9929.7,233440720,9955.91,25.15,3.65,1.2,6.493,6.47,6.493,6.47,-0.0035,8466,244672.63,136981,407421.14,64.3687
14-Jun-17,9945.45,9950.95,9895.6,9934.95,289295578,13296.45,25.16,3.65,1.2,6.471,6.482,6.482,6.471,-0.0034,9865,285949.5,239474,700619.25,64.1813
